"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Rbp9",0.0481791876418565,2.98231588921863,0.154883339311139,0.877294246721729,0.877294246721729,-4.66138735155027
"CG7131",-0.0451164783345901,1.8418729168996,-0.154883228015107,0.877294334184363,0.877294334184363,-4.66138735376185
"CG13160",0.0661210366743191,1.70714060258712,0.15484623853622,0.877323402665862,0.877323402665862,-4.6613880886978
"DIP-alpha",-0.041355980128176,0.341267192053917,-0.154782646904636,0.877373377058239,0.877373377058239,-4.6613893517763
"Archease",-0.123859290534364,5.36621756135826,-0.154711082759679,0.877429617359435,0.877429617359435,-4.66139077258777
"CG11340",-0.0756802321551642,1.55456057743568,-0.154705405320522,0.87743407913033,0.87743407913033,-4.66139088527771
"Nuf2",0.129351075865856,2.15961277882384,0.154694875632389,0.877442354184336,0.877442354184336,-4.6613910942677
"CG34342",-0.0323160314645884,0.229083191056357,-0.154667335948692,0.877463997090188,0.877463997090188,-4.66139164079961
"E23",-0.0754877855515981,3.953239672771,-0.154641800119765,0.877484065288606,0.877484065288606,-4.66139214747768
"rap",-0.0557032708702025,3.26152761790319,-0.154588046902921,0.8775263093417,0.8775263093417,-4.66139321376779
"tinc",-0.0437158774730313,1.13848578835541,-0.15443256566724,0.877648502308513,0.877648502308513,-4.66139629592846
"Rcd2",0.0584943400059617,3.74227618254814,0.154424736450629,0.877654655381666,0.877654655381666,-4.66139645104791
"AdoR",0.0472688884574829,1.40621770386348,0.154409817043477,0.877666380739557,0.877666380739557,-4.66139674662283
"Drip",0.113337546844312,6.41399971600777,0.154399516925587,0.87767447575334,0.87767447575334,-4.66139695066633
"beat-Ib",0.048104331198993,0.722928547407446,0.15435657365713,0.877708225638494,0.877708225638494,-4.66139780121834
"CG1307",-0.0748742926402719,5.12901051152774,-0.154342942694722,0.877718938503748,0.877718938503748,-4.66139807114936
"Saf6",-0.0586363599366422,3.02747075643066,-0.154151392552381,0.877869484273745,0.877869484273745,-4.66140186185726
"CG14316",-0.0542561683693857,2.08671497995449,-0.154029125488695,0.877965580468804,0.877965580468804,-4.66140427901943
