"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PIP82",-3.3604570467659,1.57101962862551,-10.8992458283504,1.29710758709316e-17,1.29710758709316e-17,29.576050279317
"CG3121",3.20852229298548,1.42252063918226,10.8945445626727,1.32474624960332e-17,1.32474624960332e-17,29.5551010302798
"glob2",3.30757402116233,1.0495377207685,10.8893894233417,1.35573346395612e-17,1.35573346395612e-17,29.5321272480731
"CG4991",-5.34986560065575,4.15411163429825,-10.8884374535466,1.36153480212694e-17,1.36153480212694e-17,29.527884580171
"PpN58A",2.97895469775274,1.20996772552296,10.8837303695299,1.39058835429231e-17,1.39058835429231e-17,29.5069053367002
"ND-51L2",2.70443549384625,1.07811854341464,10.8773690004245,1.43084430839683e-17,1.43084430839683e-17,29.4785502199387
"FucTD",3.03533260636632,1.28923533093947,10.8512088600136,1.6090700384271e-17,1.6090700384271e-17,29.3619104679653
"CG11630",1.65752248793299,0.481972000906281,10.8330148072117,1.74601055349991e-17,1.74601055349991e-17,29.2807571549332
"Vha36-2",2.5871136620265,1.2237386239888,10.8325826947004,1.74940140265206e-17,1.74940140265206e-17,29.2788294314265
"Cp7Fc",-5.94810369731606,3.10287779137674,-10.8260413040576,1.80154773625475e-17,1.80154773625475e-17,29.2496454513282
"CG31803",2.79690927989143,1.02212793032663,10.8208419995427,1.84410629806691e-17,1.84410629806691e-17,29.2264467171207
"Rcd7",3.42563593689747,1.48936067837488,10.8205754095519,1.84631545673363e-17,1.84631545673363e-17,29.2252571646438
"CG31275",5.54828753225705,1.96188126663797,10.8012530741967,2.01371753551217e-17,2.01371753551217e-17,29.1390241759384
"CG13436",2.77659463802246,1.28626286988307,10.7942157000284,2.0784030420852e-17,2.0784030420852e-17,29.1076101379048
"Fbp2",7.44971824360761,8.84530602979598,10.779822652828,2.21726993788704e-17,2.21726993788704e-17,29.0433493319908
"CG6059",2.19867307026176,0.723898324963006,10.7740011163272,2.27604909281656e-17,2.27604909281656e-17,29.0173533334147
"tbrd-2",2.17829851561161,1.10080943631173,10.7671733442872,2.34698453923437e-17,2.34698453923437e-17,28.9868606994248
"Tsp42Ep",6.0522753819633,4.77223480644411,10.7629369397476,2.39210909034825e-17,2.39210909034825e-17,28.9679392495894
"CG9582",3.55751634987479,1.29985182927688,10.759731206284,2.42683336056762e-17,2.42683336056762e-17,28.9536202736323
"CG1287",4.30344346066592,2.3203735032934,10.7509660523005,2.52438215821454e-17,2.52438215821454e-17,28.9144651736322
"CG14316",3.78589999296092,2.08671497995449,10.7478814414854,2.55963971987439e-17,2.55963971987439e-17,28.9006844233298
"ms(2)34Fe",1.62203326393462,0.492024467138086,10.7366396923443,2.69237070786463e-17,2.69237070786463e-17,28.850454901759
"Cyp305a1",-3.88366144907961,2.19117387348474,-10.7311565279469,2.75959566410709e-17,2.75959566410709e-17,28.8259519880249
"hoe1",-3.3155233055404,3.947892963742,-10.7286536631034,2.79083902942652e-17,2.79083902942652e-17,28.8147665483596
"CG3085",4.14026116903343,2.26405311457311,10.7211148808872,2.88710802271721e-17,2.88710802271721e-17,28.7810724768931
"Cp7Fa",-5.92955149393771,2.98472643767531,-10.7106211798319,3.02668600939205e-17,3.02668600939205e-17,28.7341645133912
"Indy-2",3.13454075491751,1.24405516554876,10.704234975921,3.11492501686249e-17,3.11492501686249e-17,28.7056134780153
"CG7024",2.94531257040841,1.06092290959891,10.6964533567174,3.22594269945773e-17,3.22594269945773e-17,28.6708198084934
"CG7140",2.06995790380272,0.584117139594486,10.6918622940702,3.29329589669702e-17,3.29329589669702e-17,28.6502898509032
"CG6435",-5.74490171275116,3.00831118659655,-10.6915916674777,3.29730989564234e-17,3.29730989564234e-17,28.6490796351957
"Send2",-8.31321397312668,3.98848146449175,-10.6861605186721,3.37891237637907e-17,3.37891237637907e-17,28.6247909228381
"CG9313",2.56440945920795,1.27117994207154,10.6835473729521,3.41889391470648e-17,3.41889391470648e-17,28.6131038629862
"CG30412",3.69846691723613,1.64765159365523,10.6802938054306,3.46933837610778e-17,3.46933837610778e-17,28.5985518702353
"CG11373",5.50327879560964,1.73713336668174,10.6640838549681,3.73201913851645e-17,3.73201913851645e-17,28.5260392163389
"tj",-3.84977805118213,2.22257361649907,-10.6578671763516,3.83797683208232e-17,3.83797683208232e-17,28.4982247797062
"CG6996",3.03441782552354,0.794061501453423,10.656336290982,3.86452949008948e-17,3.86452949008948e-17,28.491374915307
"Cpr62Bb",-5.30019053257795,2.96203027596524,-10.6547237788436,3.89269735862531e-17,3.89269735862531e-17,28.4841596315391
"CG11865",7.110956059585,4.27393526438386,10.6482979569726,4.00700751490628e-17,4.00700751490628e-17,28.4554050198932
"CG30393",2.83213053599358,1.23715595170084,10.6333757731846,4.28562882532707e-17,4.28562882532707e-17,28.3886188747873
"Tengl1",2.74300228202901,0.963683742254681,10.6264487847315,4.42149632229045e-17,4.42149632229045e-17,28.35761078159
"CG14664",9.75335814578894,4.35670495725892,10.6108884831316,4.74267408915373e-17,4.74267408915373e-17,28.2879437981876
"CG15125",2.62286559847418,0.889845013077069,10.604784362674,4.87497234110361e-17,4.87497234110361e-17,28.2606095401935
"CG4404",-3.67822815350823,3.13558923571243,-10.5958344002595,5.07567672497801e-17,5.07567672497801e-17,28.2205267990445
"psd",-4.86708251358742,4.18770790847249,-10.5912372535281,5.18197147461311e-17,5.18197147461311e-17,28.1999360935042
"CG5755",2.8122057060816,0.88057150179329,10.576074119789,5.54866768226535e-17,5.54866768226535e-17,28.1320095393083
"CG15262",2.43368410915851,1.30621779925593,10.5688769764935,5.7317245022236e-17,5.7317245022236e-17,28.0997627029528
"CG5440",3.24598970882511,1.05058141223908,10.5639488902307,5.86055283378517e-17,5.86055283378517e-17,28.0776802920535
"CG5177",3.38902575828266,7.0260578955026,10.559877969247,5.96916248921357e-17,5.96916248921357e-17,28.0594374972579
"CG46025",2.9241357674367,1.20768729969653,10.5592435446395,5.98626953841087e-17,5.98626953841087e-17,28.0565943807922
"COX4L",4.42593327232631,2.19361742115372,10.5280161408109,6.89203943804504e-17,6.89203943804504e-17,27.9166170310983
"CG12831",2.8305741286933,0.953722928150487,10.5231649511477,7.04460432899129e-17,7.04460432899129e-17,27.894865448493
"CG9406",3.48750572653282,1.12217659884971,10.519835276732,7.15127610740359e-17,7.15127610740359e-17,27.8799350440018
"whip",3.70887782787719,1.45437786766572,10.5083549677007,7.53165238693642e-17,7.53165238693642e-17,27.8284510227581
"CG14259",-3.74560060281997,2.74125724310653,-10.4975989339406,7.90643598609872e-17,7.90643598609872e-17,27.7802069002057
"Cpr78E",8.01285018219609,7.06959741013311,10.480407047323,8.54472455961787e-17,8.54472455961787e-17,27.7030797286248
"CG9879",2.62254004944136,0.874529500536137,10.4752200510496,8.74727438409917e-17,8.74727438409917e-17,27.6798056366405
"CG7848",2.89487810078609,1.32200582158359,10.4686572832415,9.01046659892451e-17,9.01046659892451e-17,27.6503558631309
"Acyp",3.37174691985902,1.03922136441817,10.4667627293436,9.08791321757633e-17,9.08791321757633e-17,27.6418537035709
"fd96Cb",3.21211864899059,1.62749894293914,10.4622399718168,9.27550842096311e-17,9.27550842096311e-17,27.6215560278475
"TpnC41C",-10.56952954431,4.13926580066466,-10.4545029343767,9.60547964299999e-17,9.60547964299999e-17,27.5868298337935
"CG7755",3.35512405375944,1.45047343492869,10.4538766778389,9.63269817262195e-17,9.63269817262195e-17,27.5840188286739
"TM4SF",-2.81595556059243,2.01354362662715,-10.4504415857301,9.78337739681728e-17,9.78337739681728e-17,27.5685996665598
"CG34235",1.85579112704701,0.497638038020441,10.4480408340982,9.89008748442854e-17,9.89008748442854e-17,27.5578229040158
"Lsp1gamma",7.33445622872105,5.22404469247056,10.4398044012024,1.02651413839348e-16,1.02651413839348e-16,27.5208473888067
"RacGAP84C",2.56404519797591,1.19444934239904,10.4395652893503,1.0276240175337e-16,1.0276240175337e-16,27.5197738859553
"neo",3.24771259489483,1.30818773579313,10.4373191694989,1.03810872993835e-16,1.03810872993835e-16,27.5096896514666
"CG31482",4.33856601079398,1.4888728060595,10.4281423679182,1.08207229469014e-16,1.08207229469014e-16,27.4684858167636
"CG13326",2.49505033230263,1.02344728995255,10.4079143907852,1.18569022206394e-16,1.18569022206394e-16,27.3776427835053
"mey",3.4895982405817,1.66625325199018,10.4057934996084,1.19711542787566e-16,1.19711542787566e-16,27.3681164068846
"CG4988",3.6419935450458,2.03387035656022,10.3837238867515,1.3227625947622e-16,1.3227625947622e-16,27.2689694383634
"CG4270",4.09032536979239,1.59326214731411,10.3831260286346,1.32634446078225e-16,1.32634446078225e-16,27.2662831467994
"Tim17b1",4.17380954222801,1.73261914288751,10.3816842114693,1.33502270702575e-16,1.33502270702575e-16,27.2598046908947
"EbpIII",-6.35787645254951,7.22735600431892,-10.3731519347309,1.38755691083878e-16,1.38755691083878e-16,27.221464260725
"CG11099",-3.66281824691559,1.62372013901308,-10.3707147514684,1.40294026565793e-16,1.40294026565793e-16,27.2105117432215
"Cpr65Au",-4.64673902316083,5.24579325084665,-10.3672520514285,1.42509133959226e-16,1.42509133959226e-16,27.1949499826681
"CG10064",2.46489866116079,1.22699595698181,10.352758284127,1.52168176971773e-16,1.52168176971773e-16,27.1298051488821
"Nckx30C",-1.91591766388366,0.95643290180825,-10.3402511890888,1.61029663095051e-16,1.61029663095051e-16,27.0735791565716
"CycB",-3.60285210376118,6.117416898432,-10.3355053235159,1.64526100639401e-16,1.64526100639401e-16,27.0522414284023
"CG33460",3.85137974897084,2.49596412185731,10.3279842954922,1.70223751101347e-16,1.70223751101347e-16,27.0184235159794
"CG12398",-4.77943086595324,2.87983100916462,-10.3278652739564,1.70315490686828e-16,1.70315490686828e-16,27.0178883136084
"CG15657",4.67599874696258,1.75281676681628,10.3133953067602,1.81846417751995e-16,1.81846417751995e-16,26.952814906127
"CG7335",3.16467895528724,1.3245771692916,10.3113096179814,1.83571848758181e-16,1.83571848758181e-16,26.9434342172286
"Rh2",-3.98273925930347,2.02875204125102,-10.3058727951049,1.88147178698506e-16,1.88147178698506e-16,26.9189800609227
"spz6",2.24574462005999,1.19189641316806,10.3045654740461,1.8926430257182e-16,1.8926430257182e-16,26.9130996227622
"schuy",2.02304615048034,0.641491957118293,10.3019188828947,1.91546262922201e-16,1.91546262922201e-16,26.9011947173405
"CG5024",4.51807115647566,2.30342768693812,10.2980559462652,1.94926623758495e-16,1.94926623758495e-16,26.8838176754234
"CG15312",-3.13671196787676,1.72916866332164,-10.2912805126259,2.0100082085236e-16,2.0100082085236e-16,26.8533368580152
"CG4382",3.11053250227517,1.8473975146947,10.2785810702718,2.1290209126774e-16,2.1290209126774e-16,26.7961980601109
"CG12902",6.45343878279069,1.78325838840008,10.2719080541138,2.19436435948705e-16,2.19436435948705e-16,26.7661701602505
"CG15124",4.01290477986702,1.81376092004793,10.2693736733745,2.21970532954421e-16,2.21970532954421e-16,26.7547650025037
"CG14245",-6.36478290240198,3.27050012680745,-10.2609414236746,2.30615065867058e-16,2.30615065867058e-16,26.7168156362128
"CG4983",3.58764064907761,1.67303088379661,10.2561531543117,2.35673385528592e-16,2.35673385528592e-16,26.695264128819
"CG3698",2.71258222416121,1.21800490760855,10.2507266014591,2.41540656871798e-16,2.41540656871798e-16,26.6708381279107
"CG31693",1.82685999249451,0.548265245280191,10.2472008512078,2.45431051952121e-16,2.45431051952121e-16,26.6549670859008
"CSN1a",2.93065417704448,1.0738663596404,10.2451469380885,2.4772629574179e-16,2.4772629574179e-16,26.6457211290806
"CG11286",2.79916924143234,0.81269467417578,10.243990261004,2.49028343911784e-16,2.49028343911784e-16,26.6405140873591
"CG11634",2.21882004212886,0.72076633514798,10.2253405032682,2.70995345617326e-16,2.70995345617326e-16,26.5565471702005
"CG8736",-5.29097343997398,2.80193481562521,-10.2238029752108,2.72890838634779e-16,2.72890838634779e-16,26.5496238412375
"CG10950",2.58627152956765,1.10876700493687,10.2193884155735,2.78407419121022e-16,2.78407419121022e-16,26.5297447743141
"bam",-4.023179275975,2.35253206086303,-10.2132750094537,2.86232128222733e-16,2.86232128222733e-16,26.5022138179408
"CG18130",1.7876540348659,0.628135414733474,10.207844685143,2.93367345099774e-16,2.93367345099774e-16,26.4777572230217
"CG13998",-3.40115974516162,1.10377005415597,-10.1976009457089,3.07316490357094e-16,3.07316490357094e-16,26.4316177934002
"Mst36Fb",2.4635418391228,0.867971430971422,10.1972734834427,3.07773212088399e-16,3.07773212088399e-16,26.430142752103
"CG30090",4.16679259137785,2.81488419763954,10.1852035411076,3.25091119145274e-16,3.25091119145274e-16,26.3757698884615
"E(spl)m5-HLH",1.48095615173377,0.456992263958416,10.1833116880695,3.27892780551084e-16,3.27892780551084e-16,26.3672466884118
"CG12516",2.83690825930038,0.894464446478478,10.1821603416576,3.29609659277413e-16,3.29609659277413e-16,26.3620595288038
"CG15605",4.11883664320453,1.36069546945374,10.1811429450094,3.31134295418746e-16,3.31134295418746e-16,26.357475790425
"Hk",-2.76176397881286,1.2093560460403,-10.1756029169488,3.39561372620263e-16,3.39561372620263e-16,26.3325149414835
"CG13872",2.16944060936231,0.710114062743532,10.1737281054495,3.42461637716059e-16,3.42461637716059e-16,26.3240675005822
"CG11060",2.29951334225206,0.808167326131591,10.1702591323843,3.47893686350713e-16,3.47893686350713e-16,26.3084366367817
"CG9090",-5.98356053041239,7.1188381088054,-10.1688934486307,3.50055835373056e-16,3.50055835373056e-16,26.302282809676
"ATPsynCF6L",4.76457193382606,2.22877735215517,10.1579457606962,3.6788242422589e-16,3.6788242422589e-16,26.2529483027333
"Os-C",-4.46158020541939,2.15940390177211,-10.1574407495638,3.68726377308098e-16,3.68726377308098e-16,26.2506723661557
"CG13186",4.21020614468095,1.64689727875077,10.1478127689442,3.85192840427286e-16,3.85192840427286e-16,26.2072791790432
"CG12347",2.95587774587751,0.85223374694309,10.1365658840917,4.05364406696818e-16,4.05364406696818e-16,26.1565831177493
"jef",-2.54898971864103,1.77653777847025,-10.1361729198119,4.06088037560884e-16,4.06088037560884e-16,26.1548116799402
"CG13405",2.02886713208621,0.556571776717991,10.1281758202456,4.21099160077847e-16,4.21099160077847e-16,26.1187598359734
"Calx",-2.57571225958802,2.85682949657861,-10.1173788368338,4.42252562249333e-16,4.42252562249333e-16,26.0700802592205
"CG15878",2.42982916384142,1.10632257795708,10.1120635998989,4.53054338057788e-16,4.53054338057788e-16,26.0461135129616
"CG2616",2.47673766907,0.927256640265347,10.1006020820615,4.77255699801571e-16,4.77255699801571e-16,25.9944276085899
"CG30075",4.04677405972609,1.58167183544648,10.100439510221,4.77608140995913e-16,4.77608140995913e-16,25.9936944374732
"CG33286",2.06911415944414,0.721210872134016,10.0856328039766,5.10826934632117e-16,5.10826934632117e-16,25.9269128217934
"al",2.41994896109622,1.22055091899529,10.0803257027326,5.23289323246944e-16,5.23289323246944e-16,25.9029737547519
"CG30324",5.37252865428856,2.97112313160199,10.077393486533,5.30305183939354e-16,5.30305183939354e-16,25.8897465898937
"CG3748",2.63158237220451,1.12922375601856,10.0643678112554,5.62629449378047e-16,5.62629449378047e-16,25.8309825904567
"Lsp1beta",6.95437962727891,5.46393482074389,10.0559023854882,5.84689058089086e-16,5.84689058089086e-16,25.7927869434749
"CG12783",2.39076439686958,0.898009789541023,10.0500002335823,6.00580314436454e-16,6.00580314436454e-16,25.7661544839935
"yellow-g2",-6.03364216091668,3.69846420932667,-10.0435921944547,6.18324403020915e-16,6.18324403020915e-16,25.7372372612771
"Adgf-E",2.09918725395741,0.745073524196997,10.043289093063,6.19176601270702e-16,6.19176601270702e-16,25.7358694192395
"CG14273",3.54453501749475,2.81604195643681,10.0368735488436,6.37493372328321e-16,6.37493372328321e-16,25.7069161191204
"CRAT",2.94066504868504,1.05096098171298,10.0366018770028,6.3828089116121e-16,6.3828089116121e-16,25.705690019832
"CG15153",3.988970473776,2.39562346618238,10.0265896072641,6.67994953528271e-16,6.67994953528271e-16,25.6605003949105
"CG17237",3.63375006779612,1.29403239177254,10.0237484573654,6.76676707897723e-16,6.76676707897723e-16,25.6476761528924
"CG5028",-3.74668339362653,6.31289527576503,-10.0026610755668,7.44750533124337e-16,7.44750533124337e-16,25.5524802887959
"a5",-4.10425139362015,1.68265038131695,-10.0006096893458,7.51728676150358e-16,7.51728676150358e-16,25.5432184245206
"CG31909",4.50657099922331,2.61349776090836,9.98694383908093,7.99918463636444e-16,7.99918463636444e-16,25.4815127648168
"CG13227",4.0657242882053,3.37427964898788,9.96009308056424,9.03811328203671e-16,9.03811328203671e-16,25.3602464755489
"CG15296",2.86058659973198,0.866202355947849,9.94882106654694,9.51361677124797e-16,9.51361677124797e-16,25.3093282438829
"CG4681",2.5063293040766,1.34776882227703,9.94201977195539,9.81257520283219e-16,9.81257520283219e-16,25.2786023386763
"CG12035",3.35228207718641,1.665917782238,9.93167100162069,1.0285634483885e-15,1.0285634483885e-15,25.2318459755269
"CG11470",5.26630097627057,3.01009372433157,9.93122253567872,1.03066436956875e-15,1.03066436956875e-15,25.2298196659908
"CG32238",2.47642573959661,1.05060526070337,9.92001644607039,1.08458130344304e-15,1.08458130344304e-15,25.1791840004813
"ND-20L",3.947893830192,1.97699284625338,9.91515421918497,1.10884651548555e-15,1.10884651548555e-15,25.1572118040985
"CG16739",3.2650210487441,1.41777376640506,9.90878719276098,1.14144636281434e-15,1.14144636281434e-15,25.1284378353227
"Tps1",-4.64817475069113,5.34077232639587,-9.88670365546233,1.26214487243019e-15,1.26214487243019e-15,25.0286232252738
"CG9452",5.22590516373652,4.5043867232227,9.87345533210006,1.34061136215813e-15,1.34061136215813e-15,24.9687320491742
"CG30161",3.19951305556484,1.45023111613228,9.87323862372397,1.34193471527221e-15,1.34193471527221e-15,24.9677523191235
"CG31050",4.1109877509184,1.31504509122807,9.86828630966748,1.37253601331224e-15,1.37253601331224e-15,24.9453625350856
"CG7514",3.7713922347134,1.56517319990533,9.86503881522182,1.39298166073651e-15,1.39298166073651e-15,24.9306797805575
"ftz-f1",-2.89201134786935,2.1713245673632,-9.86390691715121,1.40017940470044e-15,1.40017940470044e-15,24.9255620701953
"SoYb",-2.26609784199735,1.67876750427517,-9.85808338080562,1.43780483052261e-15,1.43780483052261e-15,24.8992309196332
"CG2336",2.39867384296948,0.869195349192949,9.84759347050799,1.50815473926924e-15,1.50815473926924e-15,24.8517969997524
"CG14661",-4.12750311315948,2.95087543996255,-9.84013053844997,1.56029524428749e-15,1.56029524428749e-15,24.818047754248
"CG42383",3.17292363011127,1.33803501094109,9.83481017665964,1.59856607984871e-15,1.59856607984871e-15,24.7939862857525
"CG9483",3.00943454090149,0.867717796493833,9.82327983149881,1.68476718848127e-15,1.68476718848127e-15,24.7418358709107
"CG10345",-3.31677823205488,1.56360882968708,-9.82327487880634,1.68480519843812e-15,1.68480519843812e-15,24.7418134692456
"CG6429",-4.41051029338401,2.73281908890106,-9.82136174630731,1.6995522101296e-15,1.6995522101296e-15,24.733160047409
"Mst89B",2.59393906921897,0.966083772693635,9.80518107816489,1.82956671638866e-15,1.82956671638866e-15,24.6599660085093
"CG13541",3.01891743374148,1.08526364426732,9.7998129471139,1.8748665276166e-15,1.8748665276166e-15,24.6356806000184
"RyR",-2.96280540072279,2.07215394476064,-9.79269379120307,1.93668129660554e-15,1.93668129660554e-15,24.6034717291073
"Prosbeta4R2",3.49068105790155,1.32691522838246,9.78428464170266,2.01233355319893e-15,2.01233355319893e-15,24.5654239290482
"CREG",4.04961055531834,8.89176762540353,9.78207936371457,2.03265873804555e-15,2.03265873804555e-15,24.5554455149451
"SkpF",3.62941778692884,1.13733592848944,9.77503725149812,2.09895086280928e-15,2.09895086280928e-15,24.5235801391454
"CG32832",4.43982235234976,1.69770001711874,9.75745289932139,2.27410000120482e-15,2.27410000120482e-15,24.4440027397535
"rha",2.08778603100869,0.829785543671119,9.73594167620757,2.50840658837919e-15,2.50840658837919e-15,24.3466378810968
"CG44433",1.77268196385984,0.843818053580372,9.7202588825332,2.69434095222451e-15,2.69434095222451e-15,24.2756426310291
"AQP",-5.02578670927547,3.4948438890783,-9.7138619312188,2.7740924080525e-15,2.7740924080525e-15,24.2466812661252
"SdhA",-2.42259873788516,6.43017254110244,-9.70911752813412,2.83476534262053e-15,2.83476534262053e-15,24.2252006077389
"CG4712",2.30433987507445,0.878374839606948,9.7081196960963,2.84769421147565e-15,2.84769421147565e-15,24.220682737787
"wor",1.75215438421541,0.779679015254242,9.70407809198222,2.90066826485805e-15,2.90066826485805e-15,24.2023832458334
"ase",1.60236726274425,0.489604415531268,9.70387711133744,2.90332817774474e-15,2.90332817774474e-15,24.2014732339974
"CG13110",4.24846218363755,1.74075583529743,9.69679456697831,2.99864049612687e-15,2.99864049612687e-15,24.1694035263137
"Ddc",4.10054592161652,6.51790869088794,9.69359226573966,3.04275820776986e-15,3.04275820776986e-15,24.1549029251196
"CG31702",2.54460163286331,1.10166662251301,9.6910619433677,3.07807767332566e-15,3.07807767332566e-15,24.1434449010232
"CG10822",4.71416992227732,1.76295276198081,9.67994264182001,3.2382200277709e-15,3.2382200277709e-15,24.0930907649138
"CG42355",3.10443337354841,1.2198689286047,9.67225859068699,3.35373977510228e-15,3.35373977510228e-15,24.0582906774419
"CG32299",4.13745692677564,1.50310500761213,9.67177444742646,3.3611550057052e-15,3.3611550057052e-15,24.0560979837799
"Ir7c",-2.92396169064467,1.77659284239309,-9.66732939447185,3.4300087418968e-15,3.4300087418968e-15,24.0359658688138
"E(spl)m7-HLH",3.27659843007921,1.86786824767973,9.65285135751071,3.66422377623664e-15,3.66422377623664e-15,23.9703884839937
"CG17048",3.57143048723056,1.11593020586459,9.63436660569026,3.98669405946671e-15,3.98669405946671e-15,23.8866523724098
"hig",-2.31172707984604,2.14183601919456,-9.62812220969539,4.10193370947111e-15,4.10193370947111e-15,23.8583625664752
"CG1421",2.3829791412531,0.755094011812132,9.62326992264268,4.19378157822238e-15,4.19378157822238e-15,23.8363787095552
"CG32447",2.77640769612652,1.08223346619467,9.62246147094925,4.20928359561268e-15,4.20928359561268e-15,23.8327158476443
"CG33234",2.55874024216213,1.4562198687073,9.62183865971575,4.22126510451807e-15,4.22126510451807e-15,23.8298940543681
"CG13581",2.75949908818761,0.940349247686506,9.6073446441247,4.50995555582505e-15,4.50995555582505e-15,23.7642218721972
"CG7907",3.02091354766126,1.57434808453833,9.60704886640518,4.51604832551736e-15,4.51604832551736e-15,23.7628816356461
"CG15333",1.50320557048952,0.466605283153528,9.60061340994165,4.65067408265494e-15,4.65067408265494e-15,23.7337204050468
"CG34161",4.76899882250548,2.07609690290642,9.59957632224334,4.67274239340074e-15,4.67274239340074e-15,23.7290208842683
"CG1999",6.02281836076429,2.16195251660692,9.59908585295031,4.68321565542871e-15,4.68321565542871e-15,23.7267983304998
"CG15198",4.82549566349362,1.74680416900901,9.59727195877749,4.72215346175474e-15,4.72215346175474e-15,23.7185786306824
"png",-3.73191570546012,3.10673820203931,-9.59107942406136,4.85754507959098e-15,4.85754507959098e-15,23.6905162330911
"E(spl)mdelta-HLH",3.33502689714016,1.49578998518464,9.58267189260711,5.04761030877636e-15,5.04761030877636e-15,23.6524142924245
"tor",-3.22943313623981,2.47071524531369,-9.58032456196708,5.10199344616041e-15,5.10199344616041e-15,23.641776068356
"CG4955",3.29554050460713,1.12138041837239,9.5753240589976,5.21981053985642e-15,5.21981053985642e-15,23.6191129542928
"CG14589",3.33731512752538,1.41438591679792,9.56680414031655,5.42686082528699e-15,5.42686082528699e-15,23.5804974706593
"CG15705",3.25438790704712,1.07378144067882,9.56437540675202,5.48737665110618e-15,5.48737665110618e-15,23.5694891245309
"CG4218",3.99550056116609,2.29274913747383,9.54056388464432,6.11768290209944e-15,6.11768290209944e-15,23.461552847627
"CG10202",2.56874347612123,1.15632757591477,9.53585353344684,6.25071066694304e-15,6.25071066694304e-15,23.4401990913595
"CG17118",3.36947269704823,1.22234962372004,9.5290497110585,6.44799331294196e-15,6.44799331294196e-15,23.4093537138692
"CG13083",-6.11610407249509,3.66531406214745,-9.52868899847949,6.45862487006757e-15,6.45862487006757e-15,23.4077183726609
"Fmo-2",-4.21698606011382,3.09095202246581,-9.5268865767738,6.51201267231722e-15,6.51201267231722e-15,23.3995467839935
"CG14983",3.88612333725644,1.4221106848579,9.51278856526763,6.94513795391249e-15,6.94513795391249e-15,23.3356278132029
"CG5062",1.45802581348762,0.419890686998089,9.50492567107026,7.19912046966718e-15,7.19912046966718e-15,23.2999757976072
"CG12607",3.03891386284595,0.886663054943617,9.4888332612,7.7483042151275e-15,7.7483042151275e-15,23.2270040937316
"CG11044",-3.4709809797895,1.413300998006,-9.48767339238097,7.78947123235383e-15,7.78947123235383e-15,23.2217443473411
"wa-cup",2.49125071460511,1.00429131730861,9.46395875938284,8.68089867253105e-15,8.68089867253105e-15,23.1141959271299
"CG16852",3.12701582013795,1.42591757814753,9.45678933548572,8.96999974784585e-15,8.96999974784585e-15,23.0816789270089
"CG2291",4.13695005639261,1.45058027414713,9.44766414937743,9.35195475913645e-15,9.35195475913645e-15,23.0402896542623
"Cyt-c-d",5.08997858676115,2.63572462660719,9.43690985785048,9.82306314727634e-15,9.82306314727634e-15,22.9915085453704
"CG18662",5.63538121188389,2.51625750616045,9.43292615920259,1.00035455491587e-14,1.00035455491587e-14,22.973437898071
"laf",1.78807787421697,0.582009895213304,9.41746367251951,1.07360993893528e-14,1.07360993893528e-14,22.9032941408644
"CG34029",2.90724185394099,0.890803151756311,9.40699272116635,1.12624476081821e-14,1.12624476081821e-14,22.8557906897331
"CG33704",5.55321794883222,2.54318479157034,9.40407824418151,1.14134952448653e-14,1.14134952448653e-14,22.8425681620199
"CG31741",3.92496994166241,2.12544760944635,9.39407377833944,1.19475961521674e-14,1.19475961521674e-14,22.7971779887671
"CG44435",1.82893476828785,0.741662761994151,9.38511440994412,1.24471126229882e-14,1.24471126229882e-14,22.7565275099329
"CG4586",2.74171616712709,5.98374931320658,9.38459054930565,1.24769585214684e-14,1.24769585214684e-14,22.7541505926882
"lok",-2.5840868668756,5.13906089902111,-9.38189135798641,1.26318791115781e-14,1.26318791115781e-14,22.7419034342256
"CG14505",2.19725319378481,0.563201721804186,9.37315741333708,1.31464883015668e-14,1.31464883015668e-14,22.7022734438688
"CG18327",-3.54283625207383,3.0694582302223,-9.36826767828413,1.34437068351593e-14,1.34437068351593e-14,22.680085716709
"CG43190",1.92218023568377,0.57166924952357,9.3627326938635,1.37882732836234e-14,1.37882732836234e-14,22.6549694889982
"CG15256",3.81791464407101,1.36920461878618,9.35628727932584,1.42006762987394e-14,1.42006762987394e-14,22.6257211780718
"Ntl",2.94370854457961,1.48898364394323,9.33410403972887,1.57167804094966e-14,1.57167804094966e-14,22.5250505865395
"CG1958",3.87526676162247,1.40069674562572,9.332337286981,1.58442791575543e-14,1.58442791575543e-14,22.517032402472
"FASN1",-3.82436270157215,4.47486163816514,-9.32636303141791,1.62831359423408e-14,1.62831359423408e-14,22.4899185543827
"CG32392",2.9159229120337,2.04450071158714,9.3243280061418,1.64353869561393e-14,1.64353869561393e-14,22.4806825428184
"E(spl)malpha-BFM",4.80718631301934,2.21992321046086,9.31985106556854,1.6775366230839e-14,1.6775366230839e-14,22.4603635649321
"CG15403",3.04775016909126,0.965396759304411,9.31568179053919,1.70983104205878e-14,1.70983104205878e-14,22.4414406172636
"CG18675",2.83631236496657,0.975210197486252,9.30757252495128,1.77443742454504e-14,1.77443742454504e-14,22.4046344532519
"Vha14-2",2.82795768482875,0.918706460389403,9.30655161809376,1.78274231226903e-14,1.78274231226903e-14,22.4000006981517
"Prosbeta4R1",4.01359024030065,1.79432645020181,9.30628344379745,1.78493030661458e-14,1.78493030661458e-14,22.3987834889845
